,discount,order_priority,profit,quantity,sales,segment_Corporate,ship_mode_Second Class,ship_mode_Standard Class,shipping_cost,weeknum,year
356,0.0,High,30.2112,3,63,0.0,0.0,0.0,9.61,34,2011
357,0.0,Medium,1.5548,1,3,0.0,0.0,1.0,0.22,35,2011
358,0.0,Medium,8.4966,3,17,0.0,0.0,1.0,0.39,35,2011
359,0.0,Medium,2.5056,3,9,0.0,0.0,1.0,0.76,35,2011
360,0.0,Medium,11.891,5,25,0.0,0.0,1.0,2.01,36,2011
361,0.0,Medium,9.594,3,96,0.0,0.0,1.0,8.54,36,2011
362,0.0,Medium,2.8536,3,10,0.0,0.0,0.0,1.23,39,2011
363,0.0,Medium,15.525,3,35,0.0,0.0,0.0,7.4,39,2011
364,0.0,High,5.4488,4,11,1.0,0.0,1.0,0.7,39,2011
365,0.0,High,11.0016,4,23,1.0,1.0,0.0,4.03,42,2011
366,0.0,High,16.194,5,270,1.0,1.0,0.0,37.82,42,2011
367,0.0,Medium,18.715,5,49,0.0,1.0,0.0,2.26,45,2011
368,0.0,Medium,15.6768,2,34,0.0,1.0,0.0,1.37,45,2011
369,0.0,Medium,4.7752,2,10,0.0,1.0,0.0,0.54,45,2011
370,0.0,High,3.3756,3,12,0.0,0.0,1.0,0.96,45,2011
371,0.0,Critical,21.024,10,44,0.0,1.0,0.0,16.05,47,2011
372,0.0,High,26.565,5,58,1.0,0.0,1.0,5.68,47,2011
373,0.0,High,792.2691,7,2934,1.0,0.0,1.0,428.8,47,2011
374,0.0,Medium,102.2784,7,213,1.0,0.0,1.0,10.63,47,2011
375,0.0,Medium,10.8,6,23,1.0,0.0,1.0,1.44,47,2011
376,0.0,Medium,4.5816,2,10,1.0,0.0,1.0,0.56,47,2011
377,0.0,High,7.2036,6,16,1.0,0.0,1.0,2.37,49,2011
378,0.0,High,73.41,3,147,1.0,0.0,1.0,13.24,49,2011
379,0.0,Medium,7.9488,6,17,0.0,0.0,1.0,0.89,52,2011
380,0.0,Low,91.9508,4,196,0.0,0.0,1.0,18.74,53,2011
381,0.0,Low,7.0218,3,15,0.0,0.0,1.0,1.84,53,2011
382,0.0,Medium,3.0576,2,6,1.0,0.0,1.0,0.34,14,2011
383,0.0,Medium,2.6784,4,67,1.0,0.0,1.0,1.57,14,2011
384,0.0,High,2.5056,3,9,0.0,0.0,1.0,1.46,19,2011
385,0.0,High,7.9086,3,16,0.0,0.0,1.0,2.87,19,2011
386,0.0,Medium,68.8464,6,246,0.0,0.0,1.0,22.76,21,2011
387,0.0,Medium,219.4514,7,448,0.0,0.0,1.0,29.7,21,2011
388,0.0,Medium,8.7906,3,18,0.0,0.0,1.0,1.22,21,2011
389,0.0,High,12.838,2,26,1.0,1.0,0.0,2.45,37,2011
390,0.0,High,79.8912,3,166,1.0,1.0,0.0,12.51,37,2011
391,0.0,High,238.653,5,1326,1.0,1.0,0.0,97.93,37,2011
392,0.0,Medium,12.4902,3,46,1.0,0.0,1.0,4.2,40,2011
393,0.0,Critical,22.246,7,79,0.0,0.0,0.0,19.33,42,2011
394,0.0,Medium,503.7822,6,1737,1.0,0.0,1.0,131.71,53,2011
395,0.0,Medium,66.6272,4,142,1.0,0.0,1.0,11.34,53,2011
396,0.0,Medium,84.51,5,704,1.0,0.0,1.0,52.9,53,2011
397,0.0,Medium,83.868,6,289,0.0,0.0,1.0,14.33,23,2011
398,0.0,Medium,20.9208,3,45,0.0,0.0,1.0,1.35,23,2011
399,0.0,High,1.0904,2,4,0.0,0.0,1.0,0.5,26,2011
400,0.0,Medium,2.1762,1,6,0.0,0.0,1.0,0.57,27,2011
401,0.0,Medium,7.056,5,14,1.0,0.0,1.0,0.86,29,2011
402,0.0,Medium,83.284,5,177,1.0,0.0,1.0,19.95,29,2011
403,0.0,High,98.105,7,196,1.0,0.0,1.0,24.81,33,2011
404,0.0,High,22.1184,4,82,0.0,0.0,0.0,15.81,37,2011
405,0.0,Medium,9.47,1,19,1.0,1.0,0.0,1.97,42,2011
406,0.0,High,22.0748,2,76,1.0,0.0,1.0,9.65,45,2011
407,0.0,Medium,2.8224,2,6,1.0,1.0,0.0,0.72,45,2011
408,0.0,Critical,5.2398,3,13,1.0,0.0,0.0,3.51,2,2011
409,0.0,Medium,40.274,5,155,0.0,0.0,1.0,12.99,14,2011
410,0.0,Medium,7.128,3,16,0.0,0.0,1.0,1.19,14,2011
411,0.0,Medium,27.9936,9,58,0.0,0.0,0.0,6.75,15,2011
412,0.0,High,2.6536,2,9,0.0,0.0,1.0,1.42,23,2011
413,0.0,High,107.082,2,357,0.0,0.0,1.0,49.06,23,2011
414,0.0,Medium,76.5583,13,163,0.0,0.0,1.0,15.49,31,2011
415,0.0,Critical,6.7392,3,14,0.0,0.0,0.0,3.17,33,2011
416,0.0,Medium,10.3473,3,345,1.0,0.0,1.0,18.21,34,2011
417,0.0,Medium,3.4368,2,7,0.0,0.0,1.0,0.52,38,2011
418,0.0,Medium,20.9664,6,44,0.0,0.0,1.0,2.45,46,2011
419,0.0,Medium,4.8804,2,10,1.0,0.0,0.0,0.44,48,2011
420,0.0,High,290.3016,3,675,1.0,0.0,1.0,57.72,48,2011
421,0.0,High,156.751,5,320,1.0,0.0,1.0,27.54,48,2011
422,0.0,High,7.9527,3,16,1.0,0.0,1.0,2.58,48,2011
423,0.0,High,5.3392,2,11,1.0,0.0,1.0,1.42,48,2011
424,0.0,Medium,7.1628,3,15,1.0,0.0,1.0,0.65,49,2011
425,0.0,Critical,11.214,3,40,0.0,1.0,0.0,11.21,51,2011
426,0.0,High,1.4796,2,5,0.0,0.0,1.0,0.52,2,2011
427,0.0,High,274.491,2,610,0.0,0.0,1.0,88.07,2,2011
428,0.0,High,0.3112,4,31,0.0,0.0,1.0,2.19,2,2011
429,0.0,High,3.0084,1,7,0.0,0.0,1.0,1.13,2,2011
430,0.0,High,38.1576,3,147,1.0,1.0,0.0,7.0,11,2011
431,0.0,High,7.0218,3,15,1.0,1.0,0.0,1.95,11,2011
432,0.0,High,56.5264,7,115,1.0,0.0,1.0,8.96,15,2011
433,0.0,Medium,0.0,6,829,1.0,0.0,1.0,35.24,17,2011
434,0.0,Critical,45.487,5,175,0.0,0.0,0.0,3.59,18,2011
435,0.0,Critical,214.76,5,826,0.0,0.0,0.0,194.34,18,2011
436,0.0,Medium,1.9024,2,7,0.0,1.0,0.0,0.34,19,2011
437,0.0,Medium,4.239,3,9,0.0,1.0,0.0,0.56,19,2011
438,0.0,Medium,11.5432,2,25,0.0,1.0,0.0,2.4,19,2011
439,0.0,Medium,9.499,5,21,1.0,0.0,0.0,2.61,20,2011
440,0.0,Medium,4.536,3,9,1.0,0.0,0.0,0.53,20,2011
441,0.0,Medium,21.7728,7,45,1.0,0.0,0.0,2.47,20,2011
442,0.0,Medium,14.985,3,83,1.0,0.0,0.0,12.61,20,2011
443,0.0,High,6.63,3,26,1.0,1.0,0.0,4.37,35,2011
444,0.0,Low,1.6356,3,6,1.0,0.0,1.0,0.75,45,2011
445,0.0,Low,19.4656,2,70,1.0,0.0,1.0,8.21,45,2011
446,0.0,Medium,1.4742,3,5,1.0,0.0,1.0,0.25,48,2011
447,0.0,Medium,301.968,6,629,1.0,0.0,1.0,33.11,48,2011
448,0.0,Medium,9.6975,3,194,1.0,0.0,1.0,9.63,48,2011
449,0.0,Medium,5.8233,3,12,1.0,1.0,0.0,0.89,51,2011
450,0.0,Critical,2.7072,3,6,1.0,1.0,0.0,0.85,3,2011
451,0.0,Critical,25.47,3,51,1.0,1.0,0.0,12.66,3,2011
452,0.0,Critical,5.3392,2,11,1.0,1.0,0.0,2.88,3,2011
453,0.0,Critical,34.3548,6,573,1.0,1.0,0.0,146.29,3,2011
454,0.0,Medium,1.7901,3,7,0.0,0.0,1.0,0.47,4,2011
455,0.0,Medium,6.6584,7,23,0.0,0.0,1.0,1.22,4,2011
456,0.0,Medium,10.9698,3,23,0.0,0.0,1.0,2.6,4,2011
457,0.0,High,17.745,5,355,0.0,0.0,0.0,74.5,10,2011
458,0.0,Medium,8.4942,3,33,1.0,0.0,1.0,1.81,12,2011
459,0.0,Medium,5.3721,3,11,1.0,0.0,1.0,0.74,12,2011
460,0.0,Medium,14.9156,2,30,1.0,0.0,1.0,2.11,12,2011
461,0.0,Medium,7.68,4,16,1.0,0.0,1.0,0.83,12,2011
462,0.0,Medium,6.3504,2,13,1.0,0.0,1.0,1.04,12,2011
463,0.0,High,6.3504,2,13,1.0,0.0,1.0,1.33,15,2011
464,0.0,High,9.3312,3,19,1.0,0.0,1.0,1.74,15,2011
465,0.0,High,9.302,5,233,1.0,0.0,1.0,36.46,15,2011
466,0.0,Medium,60.2553,3,123,1.0,0.0,1.0,8.91,15,2011
467,0.0,Medium,8.6112,3,18,0.0,1.0,0.0,1.9,18,2011
468,0.0,Medium,0.0,5,306,0.0,0.0,1.0,17.15,27,2011
469,0.0,High,6.8714,2,15,0.0,0.0,0.0,3.05,28,2011
470,0.0,High,9.3312,3,19,0.0,0.0,0.0,4.95,28,2011
471,0.0,Medium,8.2616,4,18,1.0,0.0,1.0,2.09,34,2011
472,0.0,Medium,4.5612,7,13,1.0,0.0,1.0,0.38,34,2011
473,0.0,Medium,52.532,5,114,1.0,0.0,1.0,4.47,34,2011
474,0.0,Medium,843.1706,2,1794,0.0,0.0,1.0,68.65,36,2011
475,0.0,High,3.4357,1,7,1.0,0.0,1.0,1.08,42,2011
476,0.0,Medium,11.0388,3,276,1.0,1.0,0.0,36.12,43,2011
477,0.0,Critical,3.792,3,12,0.0,0.0,0.0,5.06,44,2011
478,0.0,Critical,4.3296,4,13,1.0,1.0,0.0,4.16,49,2011
479,0.0,Critical,22.3734,3,46,1.0,1.0,0.0,8.44,49,2011
480,0.0,Critical,40.4012,7,86,1.0,1.0,0.0,13.78,49,2011
481,0.0,Medium,3.9609,3,15,0.0,0.0,1.0,0.94,49,2011
482,0.0,High,74.8524,6,153,0.0,1.0,0.0,14.65,52,2011
483,0.0,High,1.9629,1,7,0.0,1.0,0.0,1.32,52,2011
484,0.0,Medium,11.7208,4,24,1.0,0.0,1.0,2.18,53,2011
485,0.0,High,8.2062,2,17,0.0,0.0,1.0,1.47,7,2011
486,0.0,High,7.5768,7,23,1.0,1.0,0.0,3.39,15,2011
487,0.0,High,6.6584,7,23,1.0,1.0,0.0,2.45,15,2011
488,0.0,High,6.3504,2,13,1.0,1.0,0.0,1.79,15,2011
489,0.0,High,83.281,5,4164,1.0,1.0,0.0,846.54,15,2011
490,0.0,High,5.346,2,12,1.0,0.0,0.0,1.69,19,2011
491,0.0,High,16.6568,1,35,1.0,0.0,0.0,4.45,19,2011
492,0.0,High,1276.4871,7,2716,1.0,0.0,1.0,378.83,21,2011
493,0.0,High,10.3152,3,37,0.0,1.0,0.0,3.84,26,2011
494,0.0,High,21.6,9,45,0.0,0.0,1.0,5.37,37,2011
495,0.0,High,4.7236,2,10,0.0,0.0,1.0,0.86,37,2011
496,0.0,High,7.1346,3,15,0.0,0.0,0.0,2.21,42,2011
497,0.0,High,17.472,5,36,0.0,0.0,0.0,6.69,42,2011
498,0.0,High,6.304,4,315,0.0,0.0,0.0,69.45,42,2011
499,0.0,High,29.2857,3,62,0.0,0.0,0.0,8.37,52,2011
500,0.0,High,0.0,2,122,0.0,0.0,0.0,19.33,52,2011
501,0.0,Medium,1.3583,1,3,1.0,0.0,1.0,0.22,3,2011
502,0.0,Medium,9.3312,3,19,0.0,0.0,1.0,1.53,5,2011
503,0.0,Medium,8.34,2,17,0.0,0.0,1.0,1.13,5,2011
504,0.0,Medium,0.0,8,490,0.0,0.0,1.0,21.48,5,2011
505,0.0,Medium,7.2,4,15,1.0,0.0,0.0,2.27,7,2011
506,0.0,Medium,2.7028,4,9,1.0,0.0,1.0,0.2,13,2011
507,0.0,Medium,59.0112,3,123,1.0,0.0,1.0,10.24,13,2011
508,0.0,Medium,6.624,5,14,1.0,0.0,1.0,1.35,13,2011
509,0.0,Medium,60.2553,3,123,1.0,0.0,1.0,7.22,13,2011
510,0.0,Medium,26.703,3,58,0.0,1.0,0.0,8.0,17,2011
511,0.0,Medium,34.2144,11,71,0.0,1.0,0.0,6.8,17,2011
512,0.0,Medium,9.234,5,34,0.0,0.0,0.0,6.86,21,2011
513,0.0,Medium,6.129,3,14,1.0,0.0,1.0,0.35,23,2011
514,0.0,Medium,7.644,5,16,0.0,0.0,1.0,0.8,28,2011
515,0.0,Medium,10.92,3,22,0.0,0.0,1.0,1.04,28,2011
516,0.0,Medium,421.5853,1,897,1.0,0.0,1.0,18.12,34,2011
517,0.0,Medium,9.2552,2,20,1.0,0.0,1.0,0.92,34,2011
518,0.0,Medium,6.4128,2,13,0.0,1.0,0.0,1.39,35,2011
519,0.0,Medium,0.8804,1,3,1.0,0.0,1.0,0.21,43,2011
520,0.0,Medium,9.735,5,195,1.0,0.0,1.0,10.86,43,2011
521,0.0,Medium,15.552,5,32,0.0,0.0,1.0,1.75,47,2011
522,0.0,Medium,6.8768,2,25,0.0,0.0,1.0,1.74,50,2011
523,0.0,Medium,48.5392,4,106,0.0,0.0,1.0,4.03,50,2011
524,0.0,High,0.0,3,6,0.0,0.0,1.0,0.95,5,2011
525,0.0,Critical,6.512,2,16,0.0,0.0,0.0,2.58,13,2011
526,0.0,Medium,15.552,5,32,0.0,0.0,1.0,2.22,16,2011
527,0.0,High,54.0876,2,386,1.0,0.0,0.0,11.84,41,2011
528,0.0,High,35.6636,2,76,1.0,0.0,1.0,12.26,44,2011
529,0.0,Medium,14.2688,4,29,0.0,0.0,1.0,3.47,47,2011
530,0.0,Medium,36.8245,5,78,0.0,0.0,1.0,6.05,47,2011
531,0.0,Medium,14.256,6,32,0.0,0.0,1.0,3.27,47,2011
532,0.0,Medium,42.3625,5,169,0.0,0.0,1.0,5.96,47,2011
533,0.0,Medium,29.4492,6,64,1.0,0.0,1.0,2.63,49,2011
534,0.0,Medium,496.7865,3,1104,0.0,0.0,0.0,63.82,52,2011
535,0.0,Medium,1.7343,1,4,0.0,0.0,0.0,0.39,52,2011
536,0.0,Medium,58.0272,11,207,0.0,0.0,1.0,13.9,52,2011
537,0.0,Medium,36.5742,2,94,0.0,0.0,1.0,4.1,12,2011
538,0.0,Medium,5.7072,6,20,0.0,0.0,1.0,0.9,12,2011
539,0.0,Medium,17.2224,6,36,0.0,0.0,1.0,3.06,12,2011
540,0.0,Medium,25.098,10,53,0.0,0.0,1.0,3.92,12,2011
541,0.0,Medium,23.59,7,47,0.0,0.0,1.0,3.51,12,2011
542,0.0,Medium,6.465,2,129,0.0,0.0,1.0,8.19,14,2011
543,0.0,Medium,496.0725,5,1503,0.0,1.0,0.0,120.84,23,2011
544,0.0,Medium,23.94,6,48,0.0,1.0,0.0,4.27,23,2011
545,0.0,Medium,12.4416,4,26,0.0,1.0,0.0,2.51,23,2011
546,0.0,Medium,41.68,2,167,0.0,1.0,0.0,8.11,23,2011
547,0.0,Medium,9.7164,3,162,0.0,0.0,0.0,14.59,26,2011
548,0.0,Medium,0.0,3,502,0.0,0.0,0.0,55.62,26,2011
549,0.0,Medium,6.47,2,13,0.0,0.0,1.0,1.04,39,2011
550,0.0,Medium,4630.4755,5,9450,0.0,0.0,1.0,655.61,39,2011
551,0.0,Medium,15.552,5,32,0.0,0.0,1.0,1.76,39,2011
552,0.0,Medium,16.196,5,405,0.0,0.0,1.0,40.5,39,2011
553,0.0,High,16.7875,5,67,1.0,1.0,0.0,7.77,47,2011
554,0.0,Medium,57.5016,4,221,0.0,0.0,1.0,7.53,47,2011
555,0.0,Medium,6.8768,2,25,0.0,0.0,1.0,1.46,53,2011
556,0.0,High,5.0196,2,11,1.0,0.0,0.0,1.39,5,2011
557,0.0,Medium,24.393,3,52,0.0,1.0,0.0,3.52,7,2011
558,0.0,Medium,4.4344,2,10,0.0,1.0,0.0,0.33,7,2011
559,0.0,Medium,6.8724,3,15,0.0,1.0,0.0,1.12,7,2011
560,0.0,Medium,2.5984,2,65,0.0,1.0,0.0,6.78,7,2011
561,0.0,Medium,2.8764,3,6,0.0,0.0,1.0,0.73,14,2011
562,0.0,High,10.3488,7,22,0.0,0.0,0.0,1.21,19,2011
563,0.0,Medium,45.84,3,92,0.0,0.0,1.0,5.72,21,2011
564,0.0,Low,155.727,6,472,0.0,0.0,1.0,48.89,26,2011
565,0.0,Low,1.6896,2,4,0.0,0.0,1.0,0.49,26,2011
566,0.0,Medium,2.6814,3,7,1.0,0.0,1.0,0.52,29,2011
567,0.0,Medium,12.549,5,27,0.0,0.0,1.0,1.96,32,2011
568,0.0,Medium,226.3626,2,838,0.0,0.0,1.0,103.4,32,2011
569,0.0,Medium,5.6644,2,12,0.0,0.0,0.0,0.92,35,2011
570,0.0,High,20.1207,3,43,0.0,1.0,0.0,5.9,37,2011
571,0.0,High,6.2208,2,13,0.0,1.0,0.0,1.64,37,2011
572,0.0,Medium,15.3888,2,32,0.0,0.0,1.0,3.07,37,2011
573,0.0,Medium,5.7594,2,20,0.0,0.0,1.0,1.52,37,2011
574,0.0,Medium,149.382,2,332,0.0,0.0,1.0,23.13,38,2011
575,0.0,Medium,7.1586,3,358,0.0,0.0,1.0,16.38,38,2011
576,0.0,High,10.881,3,36,1.0,0.0,0.0,9.03,39,2011
577,0.0,High,7.5284,2,26,1.0,0.0,0.0,7.53,39,2011
578,0.0,High,3.1104,1,6,1.0,0.0,0.0,1.1,39,2011
579,0.0,Critical,7.68,2,15,1.0,1.0,0.0,5.31,41,2011
580,0.0,Medium,68.8464,6,246,0.0,0.0,1.0,12.37,46,2011
581,0.0,Medium,5.8233,3,12,0.0,0.0,1.0,0.68,46,2011
582,0.0,Medium,9.8901,3,37,0.0,0.0,1.0,1.72,46,2011
583,0.0,Medium,5.8708,2,23,0.0,0.0,1.0,1.89,46,2011
584,0.0,Medium,13.3176,6,666,0.0,0.0,1.0,50.69,46,2011
585,0.0,High,12.5928,4,47,0.0,0.0,0.0,8.88,49,2011
586,0.0,High,12.4416,4,26,1.0,1.0,0.0,2.05,49,2011
587,0.0,High,11.5752,7,30,1.0,0.0,1.0,5.6,53,2011
588,0.0,Medium,12.7368,3,44,0.0,0.0,1.0,4.88,4,2011
589,0.0,Medium,8.9535,5,19,0.0,0.0,1.0,1.21,4,2011
590,0.0,Medium,13.365,5,30,0.0,0.0,1.0,1.98,4,2011
591,0.0,Medium,4.0542,1,14,0.0,0.0,1.0,1.14,4,2011
592,0.0,Medium,15.9792,2,67,0.0,0.0,1.0,8.4,4,2011
593,0.0,High,4.752,2,11,0.0,0.0,1.0,1.2,6,2011
594,0.0,High,6.8982,2,230,0.0,0.0,1.0,22.58,6,2011
595,0.0,Medium,10.7424,2,22,0.0,0.0,1.0,1.48,11,2011
596,0.0,Medium,23.808,4,79,0.0,0.0,1.0,6.63,15,2011
597,0.0,High,4.5837,3,14,0.0,1.0,0.0,1.49,15,2011
598,0.0,High,7.476,2,27,0.0,1.0,0.0,5.81,15,2011
599,0.0,High,18.09,5,40,0.0,1.0,0.0,5.11,15,2011
600,0.0,High,20.6946,6,690,0.0,1.0,0.0,53.42,15,2011
601,0.0,Medium,21.06,4,47,0.0,0.0,1.0,2.49,19,2011
602,0.0,Medium,26.4132,9,57,0.0,0.0,1.0,4.29,21,2011
603,0.0,Medium,66.5088,4,139,1.0,0.0,1.0,11.26,23,2011
604,0.0,Medium,7.4872,2,15,0.0,1.0,0.0,2.25,23,2011
605,0.0,Medium,240.8595,5,492,1.0,1.0,0.0,11.76,24,2011
606,0.0,Medium,3.04,1,6,1.0,0.0,1.0,0.16,27,2011
607,0.0,High,17.253,3,38,0.0,0.0,1.0,6.34,33,2011
608,0.0,Medium,9.5256,3,19,0.0,1.0,0.0,2.03,35,2011
609,0.0,Medium,51.8,7,104,0.0,0.0,1.0,4.95,37,2011
610,0.0,Medium,8.4784,4,212,0.0,1.0,0.0,20.47,43,2011
611,0.0,Medium,1.521,2,4,0.0,0.0,1.0,0.3,46,2011
612,0.0,Medium,5.778,3,13,0.0,0.0,1.0,0.93,46,2011
613,0.0,Medium,7.128,3,16,0.0,0.0,1.0,0.87,46,2011
614,0.0,Medium,11.9586,3,63,0.0,0.0,1.0,1.74,46,2011
615,0.0,Medium,160.623,3,535,0.0,0.0,1.0,31.1,46,2011
616,0.0,Medium,5.6448,4,12,0.0,0.0,1.0,0.64,47,2011
617,0.0,Medium,6.36,3,13,0.0,0.0,1.0,0.86,47,2011
618,0.0,Medium,6.7482,3,15,0.0,0.0,1.0,1.55,48,2011
619,0.0,Medium,45.576,4,152,1.0,0.0,1.0,9.59,48,2011
620,0.0,Medium,96.3438,2,197,1.0,0.0,1.0,5.01,48,2011
621,0.0,Medium,7.98,2,16,1.0,0.0,1.0,0.79,48,2011
622,0.0,Medium,69.1776,3,144,1.0,0.0,1.0,11.93,48,2011
623,0.0,Medium,52.532,5,114,1.0,0.0,1.0,8.58,51,2011
624,0.0,High,2.8536,3,10,1.0,0.0,1.0,1.2,53,2011
625,0.0,Medium,20.52,3,90,0.0,0.0,0.0,15.27,2,2011
626,0.0,Medium,76.56,4,207,0.0,0.0,0.0,20.64,2,2011
627,0.0,Medium,4.5,3,57,0.0,0.0,0.0,7.06,12,2011
628,0.0,Critical,27.0,9,453,0.0,0.0,0.0,95.81,13,2011
629,0.0,Critical,76.05,5,152,0.0,0.0,0.0,48.16,13,2011
630,0.0,High,69.09,7,384,0.0,1.0,0.0,65.18,18,2011
631,0.0,Medium,132.33,11,510,0.0,0.0,0.0,20.78,21,2011
632,0.0,Medium,15.9,5,94,0.0,0.0,0.0,26.81,21,2011
633,0.0,High,0.0,4,139,0.0,1.0,0.0,11.29,21,2011
634,0.0,High,326.76,14,667,0.0,0.0,0.0,116.77,38,2011
635,0.0,Critical,8.64,4,21,0.0,1.0,0.0,5.06,39,2011
636,0.0,High,64.8,5,144,0.0,1.0,0.0,19.1,44,2011
637,0.0,High,13.95,3,50,0.0,0.0,0.0,5.01,50,2011
638,0.0,High,17.82,6,112,0.0,0.0,0.0,19.08,50,2011
639,0.0,High,68.25,5,142,0.0,0.0,0.0,15.7,50,2011
640,0.0,Medium,0.0,12,147,0.0,1.0,0.0,3.35,10,2011
641,0.0,High,16.14,3,50,0.0,0.0,0.0,4.856,17,2011
642,0.0,High,0.63,7,80,0.0,1.0,0.0,11.28,32,2011
643,0.0,Critical,6.24,4,24,0.0,1.0,0.0,5.213,32,2011
644,0.0,Critical,0.9,3,47,0.0,1.0,0.0,8.751,32,2011
645,0.0,Medium,83.52,4,194,0.0,1.0,0.0,26.87,33,2011
646,0.0,High,52.5,5,251,0.0,0.0,0.0,27.19,40,2011
647,0.0,High,31.56,4,144,0.0,0.0,0.0,19.62,40,2011
648,0.0,Medium,55.4,5,163,0.0,0.0,0.0,30.806,42,2011
649,0.0,Medium,13.68,3,53,0.0,0.0,0.0,10.59,42,2011
650,0.0,Medium,13.2,4,29,0.0,1.0,0.0,3.03,52,2011
651,0.0,Medium,7.02,13,119,0.0,1.0,0.0,15.974,52,2011
652,0.0,Medium,20.04,4,52,0.0,0.0,0.0,6.77,53,2011
653,0.0,Medium,21.33,9,51,0.0,0.0,0.0,5.73,53,2011
654,0.0,Medium,32.49,3,79,0.0,0.0,0.0,12.63,53,2011
655,0.0,Medium,27.6,4,89,0.0,0.0,0.0,0.38,53,2011
656,0.0,Critical,43.56,3,145,0.0,0.0,0.0,58.25,4,2011
657,0.0,High,10.44,4,45,0.0,0.0,0.0,6.53,5,2011
658,0.0,High,25.38,3,79,0.0,1.0,0.0,13.82,5,2011
659,0.0,Medium,5.13,3,58,0.0,1.0,0.0,6.7,8,2011
660,0.0,Critical,779.52,14,2785,0.0,0.0,0.0,422.25,8,2011
661,0.0,High,34.2,6,98,0.0,1.0,0.0,18.74,9,2011
662,0.0,High,24.12,6,56,0.0,0.0,0.0,16.104,13,2011
663,0.0,Critical,35.73,3,149,0.0,0.0,0.0,59.36,13,2011
664,0.0,High,53.85,5,123,0.0,0.0,0.0,9.07,15,2011
665,0.0,Medium,4.23,3,54,0.0,1.0,0.0,3.19,16,2011
666,0.0,Medium,38.88,4,97,0.0,1.0,0.0,12.16,16,2011
667,0.0,Medium,28.56,4,70,0.0,0.0,0.0,5.93,16,2011
668,0.0,Medium,25.92,4,96,0.0,0.0,0.0,10.81,16,2011
669,0.0,High,0.54,3,18,0.0,0.0,0.0,4.2,16,2011
670,0.0,High,57.96,4,200,0.0,0.0,0.0,10.67,16,2011
671,0.0,High,70.92,3,145,0.0,0.0,0.0,36.53,16,2011
672,0.0,High,28.98,6,181,0.0,0.0,0.0,47.29,18,2011
673,0.0,High,81.18,6,163,0.0,0.0,0.0,34.36,19,2011
674,0.0,High,32.58,6,65,0.0,0.0,0.0,4.52,23,2011
675,0.0,Critical,31.6,5,90,0.0,0.0,0.0,27.405,23,2011
676,0.0,Medium,2.88,6,99,0.0,1.0,0.0,7.85,23,2011
677,0.0,Critical,122.2,5,284,0.0,0.0,0.0,81.046,25,2011
678,0.0,Medium,28.68,4,191,0.0,1.0,0.0,25.0,27,2011
679,0.0,High,22.95,3,96,0.0,1.0,0.0,14.11,27,2011
680,0.0,High,27.54,3,79,0.0,1.0,0.0,13.63,27,2011
681,0.0,High,68.4,8,380,0.0,1.0,0.0,35.37,27,2011
682,0.0,Medium,67.86,3,148,0.0,0.0,0.0,8.95,30,2011
683,0.0,Medium,52.65,9,165,0.0,0.0,0.0,25.28,30,2011
684,0.0,Medium,1.08,3,12,0.0,1.0,0.0,0.82,30,2011
685,0.0,Medium,0.99,3,107,0.0,0.0,0.0,16.64,31,2011
686,0.0,High,42.84,6,187,0.0,0.0,0.0,12.36,33,2011
687,0.0,Medium,7.2,3,145,0.0,1.0,0.0,11.09,34,2011
688,0.0,High,12.6,4,34,0.0,1.0,0.0,5.32,35,2011
689,0.0,Medium,51.94,7,111,0.0,1.0,0.0,11.073,36,2011
690,0.0,Medium,34.44,4,75,0.0,1.0,0.0,8.87,36,2011
691,0.0,High,59.16,4,204,0.0,1.0,0.0,34.03,38,2011
692,0.0,High,63.84,8,136,0.0,1.0,0.0,21.97,38,2011
693,0.0,High,30.24,6,138,0.0,1.0,0.0,20.32,38,2011
694,0.0,High,9.12,3,19,0.0,1.0,0.0,2.136,38,2011
695,0.0,High,58.5,9,167,0.0,1.0,0.0,26.095,39,2011
696,0.0,Critical,69.96,6,171,0.0,0.0,0.0,54.343,39,2011
697,0.0,Critical,10.26,3,24,0.0,0.0,0.0,6.83,39,2011
698,0.0,Medium,0.0,6,28,0.0,1.0,0.0,2.879,40,2011
699,0.0,Medium,5.16,6,26,0.0,1.0,0.0,1.216,40,2011
700,0.0,Medium,28.7,7,60,0.0,1.0,0.0,5.284,40,2011
701,0.0,Critical,2.34,3,12,0.0,1.0,0.0,2.411,40,2011
702,0.0,Critical,11.76,4,37,0.0,1.0,0.0,4.372,40,2011
703,0.0,High,20.52,3,90,0.0,1.0,0.0,10.72,40,2011
704,0.0,Medium,13.5,5,44,0.0,0.0,0.0,7.17,42,2011
705,0.0,Critical,2.96,4,16,0.0,0.0,0.0,5.127,42,2011
706,0.0,Critical,19.02,3,60,0.0,0.0,0.0,13.211,42,2011
707,0.0,Critical,51.6,5,143,0.0,1.0,0.0,25.34,43,2011
708,0.0,Medium,94.68,12,594,0.0,0.0,0.0,67.09,45,2011
709,0.0,Medium,12.24,6,29,0.0,0.0,0.0,2.91,45,2011
710,0.0,Critical,24.48,6,82,0.0,0.0,0.0,5.48,48,2011
711,0.0,High,7.44,4,22,0.0,1.0,0.0,4.638,48,2011
712,0.0,High,123.84,9,269,0.0,1.0,0.0,59.673,48,2011
713,0.0,High,17.64,4,77,0.0,1.0,0.0,12.23,51,2011
